gene_id,disease_id,source_gwas_year,source_gwas_gene,hop
6358,D015212,2011,2768,2
6359,D015212,2011,2768,2
6360,D015212,2011,2768,2
6362,D015212,2011,2768,2
6363,D015212,2011,2768,2
6366,D015212,2011,2768,2
6367,D015212,2011,2768,2
6368,D015212,2011,2768,2
6369,D015212,2011,2768,2
6370,D015212,2011,2768,2
6373,D015212,2010,64170,2
6375,D015212,2011,2768,2
6376,D015212,2011,2768,2
6387,D015212,2011,2768,2
6389,D015212,2016,29796,2
6390,D015212,2016,29796,2
6391,D015212,2016,29796,2
6392,D015212,2016,29796,2
6404,D015212,2012,4790,2
6419,D015212,2016,9739,2
6422,D015212,2016,2776,2
6423,D015212,2016,2776,2
6424,D015212,2016,2776,2
6425,D015212,2016,2776,2
6446,D015212,2008,6774,2
6469,D015212,2015,3481,2
6470,D015212,2016,4843,2
6472,D015212,2016,4843,2
6476,D015212,2015,2581,2
6477,D015212,2008,120892,2
6480,D015212,2010,2524,2
6489,D015212,2010,2524,2
6504,D015212,2007,149233,2
6510,D015212,2008,6774,2
6513,D015212,2008,6774,2
6517,D015212,2008,6774,2
6518,D015212,2012,1326,2
6543,D015212,2008,6774,2
6546,D015212,2008,6774,2
6547,D015212,2008,6774,2
6569,D015212,2012,5579,2
6580,D015212,2015,6583,2
6581,D015212,2015,6583,2
6582,D015212,2015,6583,2
6584,D015212,2015,6583,2
6588,D015212,2013,100507027,2
6591,D015212,2009,2212,2
6612,D015212,2011,11315,2
6613,D015212,2011,11315,2
6615,D015212,2008,4485,2
6622,D015212,2008,6774,2
6647,D015212,2008,6774,2
6648,D015212,2008,6774,2
6659,D015212,2010,7148,2
6662,D015212,2010,781,2
6688,D015212,2008,6774,2
6697,D015212,2008,6774,2
6709,D015212,2008,6789,2
6712,D015212,2011,2768,2
6715,D015212,2013,8854,2
6716,D015212,2013,8854,2
6718,D015212,2013,8854,2
6722,D015212,2012,5579,2
6750,D015212,2010,781,2
6751,D015212,2008,6774,2
6752,D015212,2008,6774,2
6753,D015212,2012,5579,2
6754,D015212,2012,5579,2
6755,D015212,2008,6774,2
6770,D015212,2009,3586,2
6783,D015212,2013,8854,2
6788,D015212,2008,6789,2
6799,D015212,2013,8854,2
6804,D015212,2012,5579,2
6817,D015212,2013,8854,2
6818,D015212,2013,8854,2
6820,D015212,2013,8854,2
6822,D015212,2013,8854,2
6833,D015212,2010,781,2
6839,D015212,2016,9739,2
6844,D015212,2010,781,2
6846,D015212,2011,2768,2
6863,D015212,2016,2776,2
6866,D015212,2016,2776,2
6898,D015212,2008,6774,2
6907,D015212,2014,9223,2
6908,D015212,2010,4261,2
6916,D015212,2008,6774,2
6926,D015212,2008,6774,2
6929,D015212,2014,5788,2
6945,D015212,2016,2194,2
7015,D015212,2008,6774,2
7019,D015212,2008,6774,2
7023,D015212,2008,6774,2
7030,D015212,2010,7332,2
7038,D015212,2010,4261,2
7039,D015212,2008,4485,2
7044,D015212,2010,4088,2
7057,D015212,2010,7148,2
7058,D015212,2010,7148,2
7059,D015212,2010,7148,2
7060,D015212,2010,7148,2
7064,D015212,2012,4790,2
7066,D015212,2012,3717,2
7068,D015212,2008,6774,2
7078,D015212,2008,6774,2
7082,D015212,2008,6774,2
7083,D015212,2012,114,2
7084,D015212,2012,114,2
7088,D015212,2017,896,2
7089,D015212,2017,896,2
7090,D015212,2017,896,2
7091,D015212,2017,896,2
7094,D015212,2008,6774,2
7096,D015212,2012,4790,2
7098,D015212,2012,4790,2
7114,D015212,2016,5962,2
7122,D015212,2015,10758,2
7134,D015212,2016,55012,2
7139,D015212,2016,55012,2
7143,D015212,2010,7148,2
7161,D015212,2011,11315,2
7167,D015212,2015,64135,2
7168,D015212,2008,6774,2
7169,D015212,2016,55012,2
7170,D015212,2011,4046,2
7171,D015212,2016,55012,2
7172,D015212,2008,144811,2
7173,D015212,2008,6774,2
7175,D015212,2011,4046,2
7184,D015212,2006,64127,2
7200,D015212,2016,2776,2
7205,D015212,2006,64127,2
7220,D015212,2010,4088,2
7223,D015212,2010,4088,2
7224,D015212,2010,4088,2
7248,D015212,2012,1326,2
7249,D015212,2011,11315,2
7252,D015212,2008,6774,2
7272,D015212,2017,51343,2
7277,D015212,2012,5579,2
7278,D015212,2012,5579,2
7280,D015212,2012,5579,2
7291,D015212,2009,3912,2
7294,D015212,2012,3460,2
7295,D015212,2011,11315,2
7296,D015212,2011,11315,2
7298,D015212,2008,144811,2
7305,D015212,2009,2212,2
7307,D015212,2012,4790,2
7317,D015212,2010,7332,2
7318,D015212,2010,7332,2
7329,D015212,2012,5579,2
7337,D015212,2011,11315,2
7341,D015212,2011,11315,2
7349,D015212,2011,2768,2
7350,D015212,2008,6774,2
7358,D015212,2013,8854,2
7368,D015212,2012,5579,2
7371,D015212,2012,114,2
7372,D015212,2008,144811,2
7376,D015212,2008,6774,2
7378,D015212,2008,144811,2
7381,D015212,2016,29796,2
7384,D015212,2016,29796,2
7385,D015212,2016,29796,2
7386,D015212,2016,29796,2
7388,D015212,2016,29796,2
7408,D015212,2010,781,2
7414,D015212,2012,5579,2
7416,D015212,2008,120892,2
7417,D015212,2008,120892,2
7419,D015212,2008,120892,2
7421,D015212,2012,5579,2
7425,D015212,2012,4790,2
7432,D015212,2008,6774,2
7436,D015212,2012,3460,2
7448,D015212,2012,5579,2
7450,D015212,2012,10636,2
7454,D015212,2016,5962,2
7462,D015212,2009,2212,2
7466,D015212,2012,5579,2
7468,D015212,2016,9739,2
7471,D015212,2010,7148,2
7472,D015212,2015,51684,2
7473,D015212,2015,51684,2
7474,D015212,2015,51684,2
7475,D015212,2015,51684,2
7476,D015212,2015,51684,2
7477,D015212,2015,51684,2
7478,D015212,2015,51684,2
7479,D015212,2015,51684,2
7480,D015212,2015,51684,2
7481,D015212,2015,51684,2
7482,D015212,2015,51684,2
7483,D015212,2015,51684,2
7484,D015212,2015,51684,2
7525,D015212,2010,51744,2
7529,D015212,2008,6774,2
7531,D015212,2008,6774,2
7532,D015212,2008,6774,2
7533,D015212,2008,6774,2
7534,D015212,2008,6774,2
7538,D015212,2007,149233,2
7704,D015212,2017,999,2
7709,D015212,2008,6774,2
7786,D015212,2012,1326,2
7791,D015212,2014,9223,2
7799,D015212,2016,9739,2
7846,D015212,2012,5579,2
7867,D015212,2009,2212,2
7874,D015212,2008,6774,2
7879,D015212,2012,5579,2
7923,D015212,2013,8854,2
7932,D015212,2010,781,2
7942,D015212,2010,7332,2
8030,D015212,2011,4046,2
8031,D015212,2011,4046,2
8036,D015212,2011,4046,2
8074,D015212,2008,4485,2
8085,D015212,2016,9739,2
8091,D015212,2008,6774,2
8115,D015212,2012,1326,2
8140,D015212,2012,5579,2
8174,D015212,2012,5579,2
8200,D015212,2010,4088,2
8228,D015212,2013,8854,2
8290,D015212,2012,4790,2
8312,D015212,2010,8863,2
8313,D015212,2010,8863,2
8350,D015212,2012,4790,2
8351,D015212,2012,4790,2
8352,D015212,2012,4790,2
8353,D015212,2012,4790,2
8354,D015212,2012,4790,2
8355,D015212,2012,4790,2
8356,D015212,2012,4790,2
8357,D015212,2012,4790,2
8358,D015212,2012,4790,2
8383,D015212,2010,781,2
8386,D015212,2010,781,2
8387,D015212,2010,781,2
8388,D015212,2010,781,2
8390,D015212,2010,781,2
8392,D015212,2010,781,2
8408,D015212,2007,55054,2
8434,D015212,2008,6774,2
8437,D015212,2011,4046,2
8440,D015212,2012,5579,2
8473,D015212,2008,6774,2
8482,D015212,2009,3912,2
8491,D015212,2012,5579,2
8493,D015212,2011,11315,2
8513,D015212,2015,2581,2
8515,D015212,2008,6774,2
8516,D015212,2008,6774,2
8536,D015212,2011,4046,2
8550,D015212,2009,2212,2
8553,D015212,2012,6097,2
8554,D015212,2007,345611,2
8566,D015212,2013,8854,2
8569,D015212,2009,2212,2
8590,D015212,2010,781,2
8594,D015212,2010,781,2
8607,D015212,2014,9223,2
8622,D015212,2008,144811,2
8623,D015212,2008,144811,2
8626,D015212,2008,6774,2
8633,D015212,2008,6774,2
8643,D015212,2015,51684,2
8644,D015212,2010,781,2
8646,D015212,2012,4790,2
8649,D015212,2009,2212,2
8678,D015212,2007,55054,2
8694,D015212,2013,8854,2
8705,D015212,2010,2524,2
8706,D015212,2010,2524,2
8722,D015212,2011,11315,2
8739,D015212,2008,6774,2
8760,D015212,2012,5579,2
8766,D015212,2012,5579,2
8787,D015212,2012,5579,2
8789,D015212,2008,6774,2
8793,D015212,2012,3460,2
8794,D015212,2012,3460,2
8795,D015212,2008,6774,2
8797,D015212,2008,6774,2
8817,D015212,2008,4485,2
8821,D015212,2012,3460,2
8822,D015212,2008,4485,2
8823,D015212,2008,4485,2
8824,D015212,2013,8854,2
8826,D015212,2009,3912,2
8831,D015212,2011,4046,2
8833,D015212,2008,144811,2
8843,D015212,2008,6774,2
8851,D015212,2017,815,2
8862,D015212,2010,4088,2
8864,D015212,2010,4261,2
8874,D015212,2008,6774,2
8879,D015212,2012,5579,2
8887,D015212,2007,55054,2
8908,D015212,2012,114,2
8936,D015212,2009,2212,2
8968,D015212,2012,4790,2
8972,D015212,2015,2581,2
8976,D015212,2009,2212,2
8986,D015212,2009,2212,2
8989,D015212,2016,5962,2
8992,D015212,2008,4485,2
8996,D015212,2016,355,2
9048,D015212,2008,4485,2
9054,D015212,2015,6821,2
9064,D015212,2016,3554,2
9069,D015212,2015,10758,2
9071,D015212,2015,10758,2
9073,D015212,2015,10758,2
9074,D015212,2015,10758,2
9075,D015212,2015,10758,2
9076,D015212,2015,10758,2
9080,D015212,2015,10758,2
9087,D015212,2016,5962,2
9088,D015212,2012,80315,2
9101,D015212,2008,4485,2
9114,D015212,2008,4485,2
9133,D015212,2008,6774,2
9146,D015212,2012,3717,2
9175,D015212,2012,1326,2
9181,D015212,2010,3559,2
9227,D015212,2013,8854,2
9232,D015212,2017,51343,2
9241,D015212,2012,4790,2
9245,D015212,2010,2524,2
9246,D015212,2010,7332,2
9252,D015212,2008,6774,2
9265,D015212,2012,3460,2
9266,D015212,2012,3460,2
9296,D015212,2008,4485,2
9331,D015212,2015,2581,2
9334,D015212,2015,2581,2
9344,D015212,2016,3554,2
9365,D015212,2008,4485,2
9374,D015212,2016,2194,2
9388,D015212,2015,2581,2
9402,D015212,2010,51744,2
9411,D015212,2010,3559,2
9414,D015212,2014,9223,2
9437,D015212,2012,3117,2
9446,D015212,2011,11315,2
9447,D015212,2019,22861,2
9448,D015212,2012,5579,2
9451,D015212,2007,345611,2
9454,D015212,2009,11273,2
9455,D015212,2009,11273,2
9456,D015212,2009,11273,2
9459,D015212,2009,2212,2
9462,D015212,2011,4046,2
9466,D015212,2007,345611,2
9468,D015212,2009,2212,2
9479,D015212,2010,4088,2
9489,D015212,2017,5336,2
9500,D015212,2015,3481,2
9518,D015212,2010,4088,2
9519,D015212,2010,4261,2
9536,D015212,2008,6774,2
9538,D015212,2011,11315,2
9540,D015212,2011,11315,2
9542,D015212,2008,4485,2
9547,D015212,2011,2768,2
9550,D015212,2008,4485,2
9568,D015212,2008,6774,2
9572,D015212,2010,8863,2
9582,D015212,2010,64170,2
9583,D015212,2008,144811,2
9596,D015212,2010,781,2
9610,D015212,2011,4046,2
9611,D015212,2008,6774,2
9623,D015212,2012,1326,2
9627,D015212,2010,7332,2
9630,D015212,2008,6774,2
9658,D015212,2010,4261,2
9663,D015212,2012,5579,2
9675,D015212,2012,5579,2
9677,D015212,2012,253430,2
9706,D015212,2007,55054,2
9711,D015212,2017,5336,2
9722,D015212,2017,815,2
9748,D015212,2012,80315,2
9757,D015212,2016,9739,2
9759,D015212,2012,114,2
9776,D015212,2007,55054,2
9807,D015212,2012,253430,2
9815,D015212,2008,6774,2
9825,D015212,2011,4046,2
9842,D015212,2007,55054,2
9844,D015212,2012,3717,2
9855,D015212,2008,6774,2
9863,D015212,2014,9223,2
9868,D015212,2015,23048,2
9869,D015212,2016,9739,2
9882,D015212,2012,1326,2
9887,D015212,2016,55012,2
9894,D015212,2012,5579,2
9896,D015212,2017,5336,2
9901,D015212,2020,5906,2
9915,D015212,2008,6774,2
9927,D015212,2006,64127,2
9934,D015212,2012,5579,2
9965,D015212,2008,4485,2
9975,D015212,2010,8863,2
9986,D015212,2015,79947,2
9997,D015212,2011,11315,2
10010,D015212,2008,6774,2
10014,D015212,2012,114,2
10018,D015212,2008,6774,2
10023,D015212,2015,4772,2
10038,D015212,2008,6789,2
10039,D015212,2008,6789,2
10059,D015212,2008,6774,2
10062,D015212,2008,6774,2
10092,D015212,2016,5962,2
10093,D015212,2016,5962,2
10094,D015212,2016,5962,2
10095,D015212,2016,5962,2
10096,D015212,2016,5962,2
10097,D015212,2016,5962,2
10105,D015212,2008,120892,2
10109,D015212,2016,5962,2
10110,D015212,2008,6774,2
10114,D015212,2008,6789,2
10131,D015212,2008,120892,2
10133,D015212,2007,55054,2
10135,D015212,2008,144811,2
10156,D015212,2011,4046,2
10159,D015212,2012,4790,2
10162,D015212,2012,5579,2
10163,D015212,2009,2212,2
10193,D015212,2008,4485,2
10197,D015212,2007,149233,2
10207,D015212,2016,6794,2
10231,D015212,2012,3460,2
10242,D015212,2010,781,2
10253,D015212,2008,6774,2
10269,D015212,2015,79947,2
10288,D015212,2012,3717,2
10297,D015212,2014,9223,2
10298,D015212,2009,2212,2
10312,D015212,2008,4485,2
10319,D015212,2009,3912,2
10325,D015212,2012,5579,2
10326,D015212,2012,3717,2
10327,D015212,2011,11315,2
10333,D015212,2009,2212,2
10335,D015212,2009,11273,2
10342,D015212,2011,4046,2
10344,D015212,2011,2768,2
10370,D015212,2008,6774,2
10376,D015212,2012,5579,2
10380,D015212,2015,6821,2
10381,D015212,2012,5579,2
10382,D015212,2012,5579,2
10383,D015212,2012,5579,2
10396,D015212,2008,6789,2
10398,D015212,2010,781,2
10399,D015212,2007,345611,2
10413,D015212,2010,781,2
10449,D015212,2016,2194,2
10458,D015212,2009,2212,2
10461,D015212,2009,2212,2
10474,D015212,2011,11315,2
10538,D015212,2012,3717,2
10552,D015212,2016,5962,2
10554,D015212,2012,5579,2
10555,D015212,2012,5579,2
10563,D015212,2011,2768,2
10568,D015212,2012,5579,2
10572,D015212,2011,11315,2
10580,D015212,2020,5906,2
10587,D015212,2011,11315,2
10603,D015212,2008,4485,2
10610,D015212,2010,2524,2
10616,D015212,2006,64127,2
10627,D015212,2010,781,2
10628,D015212,2007,345611,2
10637,D015212,2010,4088,2
10642,D015212,2008,6774,2
10645,D015212,2012,114,2
10651,D015212,2007,55054,2
10670,D015212,2012,5579,2
10686,D015212,2015,10758,2
10718,D015212,2008,4485,2
10728,D015212,2008,6774,2
10733,D015212,2008,6774,2
10744,D015212,2017,51343,2
10747,D015212,2016,2917,2
10769,D015212,2008,6774,2
10782,D015212,2012,4790,2
10788,D015212,2009,2212,2
10798,D015212,2010,781,2
10801,D015212,2015,23048,2
10810,D015212,2009,2212,2
10818,D015212,2008,4485,2
10842,D015212,2010,781,2
10850,D015212,2011,2768,2
10855,D015212,2010,7148,2
10859,D015212,2012,3717,2
10888,D015212,2008,6774,2
10892,D015212,2010,64170,2
10893,D015212,2012,5579,2
10910,D015212,2007,55054,2
10919,D015212,2010,781,2
10928,D015212,2009,2212,2
10963,D015212,2015,4851,2
10971,D015212,2008,6774,2
10975,D015212,2016,29796,2
10990,D015212,2012,3717,2
11006,D015212,2012,3717,2
11024,D015212,2012,3717,2
11025,D015212,2012,3717,2
11026,D015212,2012,3717,2
11027,D015212,2012,3717,2
11054,D015212,2008,6774,2
11059,D015212,2008,4485,2
11067,D015212,2008,6774,2
11105,D015212,2016,9739,2
11108,D015212,2015,3481,2
11112,D015212,2013,8854,2
11146,D015212,2007,345611,2
11149,D015212,2016,2776,2
11200,D015212,2011,11315,2
11213,D015212,2015,3481,2
11221,D015212,2009,2212,2
11255,D015212,2012,5579,2
11313,D015212,2012,9415,2
11331,D015212,2007,55054,2
11335,D015212,2012,4790,2
22798,D015212,2009,3912,2
22801,D015212,2008,6774,2
22821,D015212,2011,4046,2
22849,D015212,2012,80315,2
22877,D015212,2016,2194,2
22885,D015212,2009,2212,2
22900,D015212,2007,345611,2
22914,D015212,2017,5336,2
22926,D015212,2016,2081,2
22933,D015212,2008,144811,2
22938,D015212,2012,864,2
22949,D015212,2015,5321,2
23001,D015212,2007,55054,2
23002,D015212,2010,3559,2
23013,D015212,2012,864,2
23035,D015212,2012,1326,2
23057,D015212,2008,144811,2
23067,D015212,2016,9739,2
23098,D015212,2008,144811,2
23127,D015212,2016,9739,2
23130,D015212,2007,55054,2
23154,D015212,2011,2768,2
23157,D015212,2015,23048,2
23162,D015212,2010,4088,2
23175,D015212,2012,5579,2
23176,D015212,2015,23048,2
23179,D015212,2011,4046,2
23192,D015212,2007,55054,2
23200,D015212,2008,6789,2
23216,D015212,2016,6794,2
23235,D015212,2010,781,2
23237,D015212,2010,4261,2
23239,D015212,2012,1326,2
23250,D015212,2008,6789,2
23262,D015212,2012,253430,2
23295,D015212,2015,51684,2
23327,D015212,2008,4485,2
23339,D015212,2007,55054,2
23380,D015212,2020,5906,2
23401,D015212,2015,4772,2
23405,D015212,2012,5579,2
23408,D015212,2008,144811,2
23409,D015212,2008,144811,2
23410,D015212,2008,144811,2
23417,D015212,2016,6794,2
23433,D015212,2009,2212,2
23435,D015212,2015,4772,2
23439,D015212,2009,2212,2
23446,D015212,2015,6583,2
23464,D015212,2016,4843,2
23475,D015212,2008,144811,2
23500,D015212,2010,3559,2
23530,D015212,2012,5579,2
23533,D015212,2008,4485,2
23538,D015212,2010,781,2
23542,D015212,2010,4088,2
23545,D015212,2008,4485,2
23547,D015212,2012,3717,2
23562,D015212,2015,10758,2
23586,D015212,2006,64127,2
23604,D015212,2009,2212,2
23645,D015212,2012,5579,2
23654,D015212,2008,4485,2
23657,D015212,2011,11315,2
23678,D015212,2008,6774,2
23743,D015212,2010,1788,2
23770,D015212,2007,55054,2
23786,D015212,2007,55054,2
24146,D015212,2015,10758,2
25774,D015212,2011,11315,2
25805,D015212,2010,4088,2
25813,D015212,2007,55054,2
25828,D015212,2011,11315,2
25898,D015212,2011,11315,2
25937,D015212,2010,781,2
25939,D015212,2010,64170,2
25945,D015212,2008,6774,2
25946,D015212,2011,11315,2
25961,D015212,2008,144811,2
26003,D015212,2007,55054,2
26086,D015212,2012,5579,2
26188,D015212,2010,781,2
26189,D015212,2010,781,2
26211,D015212,2010,781,2
26212,D015212,2010,781,2
26219,D015212,2010,781,2
26245,D015212,2010,781,2
26246,D015212,2010,781,2
26248,D015212,2010,781,2
26260,D015212,2008,6774,2
26271,D015212,2010,4088,2
26281,D015212,2008,4485,2
26285,D015212,2015,10758,2
26289,D015212,2008,144811,2
26291,D015212,2008,4485,2
26301,D015212,2010,2524,2
26333,D015212,2010,781,2
26338,D015212,2010,781,2
26339,D015212,2010,781,2
26341,D015212,2010,781,2
26476,D015212,2010,781,2
26493,D015212,2010,781,2
26494,D015212,2010,781,2
26496,D015212,2010,781,2
26497,D015212,2010,781,2
26529,D015212,2010,781,2
26530,D015212,2010,781,2
26531,D015212,2010,781,2
26532,D015212,2010,781,2
26533,D015212,2010,781,2
26534,D015212,2010,781,2
26538,D015212,2010,781,2
26539,D015212,2010,781,2
26585,D015212,2012,4790,2
26595,D015212,2010,781,2
26648,D015212,2010,781,2
26658,D015212,2010,781,2
26659,D015212,2010,781,2
26664,D015212,2010,781,2
26683,D015212,2010,781,2
26686,D015212,2010,781,2
26687,D015212,2010,781,2
26689,D015212,2010,781,2
26692,D015212,2010,781,2
26693,D015212,2010,781,2
26696,D015212,2010,781,2
26707,D015212,2010,781,2
26716,D015212,2010,781,2
26735,D015212,2010,781,2
26737,D015212,2010,781,2
26740,D015212,2010,781,2
26762,D015212,2009,2212,2
27005,D015212,2008,6774,2
27006,D015212,2008,4485,2
27010,D015212,2012,114,2
27018,D015212,2015,3481,2
27068,D015212,2012,5579,2
27071,D015212,2009,2212,2
27072,D015212,2007,55054,2
27087,D015212,2010,2524,2
27089,D015212,2016,29796,2
27090,D015212,2010,2524,2
27094,D015212,2010,781,2
27101,D015212,2017,8454,2
27102,D015212,2007,345611,2
27113,D015212,2011,11315,2
27115,D015212,2008,144811,2
27128,D015212,2012,3460,2
27130,D015212,2015,4851,2
27165,D015212,2008,6774,2
27198,D015212,2008,6774,2
27231,D015212,2008,144811,2
27232,D015212,2010,1788,2
27244,D015212,2011,11315,2
27250,D015212,2008,6774,2
27289,D015212,2010,3559,2
27304,D015212,2015,6821,2
27306,D015212,2008,6774,2
27330,D015212,2008,6774,2
27345,D015212,2010,781,2
27350,D015212,2010,64170,2
27429,D015212,2008,120892,2
28964,D015212,2012,5579,2
28984,D015212,2010,3559,2
28996,D015212,2008,6789,2
29071,D015212,2010,2524,2
29072,D015212,2016,9739,2
29109,D015212,2012,4790,2
29761,D015212,2012,4790,2
29780,D015212,2012,5579,2
29851,D015212,2012,3460,2
29895,D015212,2010,781,2
29906,D015212,2010,2524,2
29941,D015212,2016,6198,2
29964,D015212,2015,4851,2
29982,D015212,2017,5336,2
29990,D015212,2012,3717,2
29992,D015212,2012,3717,2
30001,D015212,2009,11273,2
30815,D015212,2010,2524,2
30849,D015212,2016,2776,2
49861,D015212,2015,10758,2
50484,D015212,2011,11315,2
50617,D015212,2008,4485,2
50632,D015212,2016,2776,2
50649,D015212,2009,2212,2
50674,D015212,2011,3375,2
50807,D015212,2015,9267,2
50808,D015212,2008,144811,2
50848,D015212,2020,5906,2
50855,D015212,2016,6794,2
50964,D015212,2015,4772,2
51020,D015212,2008,144811,2
51052,D015212,2016,2776,2
51074,D015212,2008,144811,2
51079,D015212,2010,781,2
51085,D015212,2016,2194,2
51094,D015212,2016,6794,2
51111,D015212,2016,9739,2
51144,D015212,2013,8854,2
51170,D015212,2013,8854,2
51206,D015212,2008,6774,2
51208,D015212,2015,10758,2
51246,D015212,2011,11315,2
51251,D015212,2012,114,2
51266,D015212,2009,2212,2
51268,D015212,2016,4843,2
51284,D015212,2015,23118,2
51289,D015212,2008,4485,2
51292,D015212,2008,144811,2
51295,D015212,2012,4790,2
51301,D015212,2010,2524,2
51305,D015212,2012,253430,2
51311,D015212,2015,23118,2
51347,D015212,2016,3554,2
51365,D015212,2009,2212,2
51378,D015212,2008,4485,2
51380,D015212,2019,7915,2
51382,D015212,2008,4485,2
51384,D015212,2015,51684,2
51393,D015212,2008,6774,2
51421,D015212,2016,6794,2
51426,D015212,2011,11315,2
51429,D015212,2012,3460,2
51447,D015212,2012,253430,2
51454,D015212,2009,2212,2
51466,D015212,2016,5962,2
51477,D015212,2017,5336,2
51478,D015212,2010,781,2
51512,D015212,2011,11315,2
51547,D015212,2008,144811,2
51548,D015212,2008,6774,2
51571,D015212,2009,2212,2
51588,D015212,2016,6794,2
51606,D015212,2008,4485,2
51655,D015212,2010,781,2
51701,D015212,2008,6774,2
51727,D015212,2008,144811,2
51733,D015212,2019,7915,2
51738,D015212,2010,781,2
51761,D015212,2008,6789,2
51776,D015212,2012,1326,2
51780,D015212,2010,781,2
51807,D015212,2012,5579,2
53354,D015212,2012,114,2
53373,D015212,2012,5579,2
53829,D015212,2012,5579,2
53842,D015212,2015,10758,2
53944,D015212,2010,781,2
53947,D015212,2010,2524,2
54106,D015212,2016,4843,2
54361,D015212,2015,51684,2
54434,D015212,2015,4772,2
54498,D015212,2008,144811,2
54539,D015212,2010,781,2
54541,D015212,2008,6774,2
54566,D015212,2016,6794,2
54675,D015212,2015,5321,2
54776,D015212,2012,4790,2
54852,D015212,2012,3460,2
54874,D015212,2015,23048,2
54884,D015212,2013,8854,2
54904,D015212,2016,9739,2
54961,D015212,2015,4772,2
54963,D015212,2012,114,2
54981,D015212,2008,144811,2
55034,D015212,2020,2562,2
55072,D015212,2006,64127,2
55102,D015212,2007,55054,2
55113,D015212,2008,6789,2
55114,D015212,2009,2212,2
55163,D015212,2013,8854,2
55191,D015212,2012,5579,2
55240,D015212,2011,11315,2
55276,D015212,2008,6774,2
55288,D015212,2015,23048,2
55312,D015212,2012,114,2
55326,D015212,2012,5579,2
55331,D015212,2012,5579,2
55367,D015212,2011,11315,2
55423,D015212,2012,3717,2
55509,D015212,2012,3717,2
55529,D015212,2012,3460,2
55558,D015212,2009,2212,2
55584,D015212,2012,3460,2
55586,D015212,2013,8854,2
55593,D015212,2012,4790,2
55616,D015212,2015,9267,2
55624,D015212,2010,2524,2
55626,D015212,2012,4790,2
55669,D015212,2006,64127,2
55671,D015212,2010,781,2
55740,D015212,2015,2050,2
55742,D015212,2012,5579,2
55748,D015212,2016,4843,2
55752,D015212,2015,23048,2
55753,D015212,2015,50,2
55770,D015212,2012,4790,2
55808,D015212,2010,2524,2
55811,D015212,2010,781,2
55818,D015212,2010,781,2
55823,D015212,2007,55054,2
55870,D015212,2016,9739,2
55902,D015212,2015,50,2
55904,D015212,2016,9739,2
55930,D015212,2016,5962,2
55964,D015212,2015,23048,2
55967,D015212,2010,781,2
56034,D015212,2008,4485,2
56246,D015212,2016,2776,2
56261,D015212,2012,9415,2
56267,D015212,2010,1788,2
56288,D015212,2012,10666,2
56474,D015212,2012,114,2
56475,D015212,2011,11315,2
56477,D015212,2011,2768,2
56616,D015212,2012,4790,2
56656,D015212,2010,781,2
56670,D015212,2008,6774,2
56829,D015212,2007,345611,2
56894,D015212,2012,5579,2
56895,D015212,2012,5579,2
56901,D015212,2010,781,2
56913,D015212,2010,2524,2
56919,D015212,2006,64127,2
56924,D015212,2009,2212,2
56950,D015212,2016,9739,2
56963,D015212,2010,4088,2
56979,D015212,2016,9739,2
56998,D015212,2014,9223,2
57016,D015212,2008,6774,2
57026,D015212,2013,8854,2
57103,D015212,2011,11315,2
57104,D015212,2012,5579,2
57118,D015212,2011,4046,2
57144,D015212,2009,2212,2
57148,D015212,2012,1326,2
57152,D015212,2012,3717,2
57153,D015212,2015,6583,2
57154,D015212,2008,4485,2
57169,D015212,2006,64127,2
57172,D015212,2011,4046,2
57180,D015212,2016,5962,2
57186,D015212,2012,1326,2
57216,D015212,2015,4851,2
57223,D015212,2010,781,2
57292,D015212,2012,3717,2
57448,D015212,2007,55054,2
57486,D015212,2012,4790,2
57493,D015212,2020,5906,2
57498,D015212,2008,4485,2
57522,D015212,2020,5906,2
57530,D015212,2015,10758,2
57551,D015212,2016,3554,2
57552,D015212,2009,3586,2
57571,D015212,2016,4843,2
57580,D015212,2009,2212,2
57617,D015212,2007,55054,2
57679,D015212,2009,2212,2
57680,D015212,2014,9223,2
57724,D015212,2007,55054,2
57761,D015212,2012,1326,2
57805,D015212,2012,4790,2
57818,D015212,2008,6774,2
57826,D015212,2010,3559,2
58191,D015212,2011,2768,2
58472,D015212,2015,6821,2
58476,D015212,2007,55054,2
58484,D015212,2010,64170,2
58498,D015212,2010,781,2
58508,D015212,2016,9739,2
58528,D015212,2012,5579,2
59272,D015212,2012,4790,2
59343,D015212,2015,4851,2
59344,D015212,2015,5321,2
59350,D015212,2012,5579,2
60482,D015212,2015,6583,2
60489,D015212,2010,64170,2
60490,D015212,2012,114,2
60495,D015212,2010,7148,2
60673,D015212,2007,55054,2
63923,D015212,2010,7148,2
63940,D015212,2007,345611,2
63970,D015212,2008,120892,2
63976,D015212,2016,9739,2
64005,D015212,2016,5962,2
64065,D015212,2011,11315,2
64077,D015212,2012,5579,2
64091,D015212,2016,2776,2
64098,D015212,2012,5579,2
64121,D015212,2012,5579,2
64208,D015212,2016,2776,2
64223,D015212,2012,5579,2
64285,D015212,2015,4851,2
64321,D015212,2017,896,2
64324,D015212,2016,9739,2
64326,D015212,2011,11315,2
64386,D015212,2012,5579,2
64388,D015212,2012,4790,2
64393,D015212,2011,11315,2
64399,D015212,2015,51684,2
64422,D015212,2007,55054,2
